,user_id,item_id,rating,category
65409,817,328,4,874815679
17934,145,195,5,882181728
95332,899,499,3,884122308
65927,267,1028,3,878971143
16046,151,1101,4,879524586
97069,922,431,4,891447723
68928,804,260,2,879440787
18638,409,154,5,881108648
72066,763,234,3,878923288
69748,910,282,3,880821319
3319,74,9,4,888333458
50031,119,1016,5,874775262
6701,197,187,5,891409798
99,135,23,4,879857765
13055,298,213,3,884183130
33931,595,1264,2,887588203
606,10,7,4,877892210
34418,329,7,3,891655961
28233,406,179,5,879446718
37265,85,516,4,879454272
5394,64,705,5,879365558
85688,757,250,4,888444088
4340,13,820,4,882398743
55810,816,309,5,891711801
26969,23,856,4,874787288
4965,342,746,4,875320227
57188,60,209,5,883326593
74235,682,196,5,888523581
57727,830,288,1,891899475
58855,655,311,3,887473702
35787,23,230,4,874785809
49402,758,298,4,880672727
72906,831,748,2,891354297
36874,608,193,4,880405824
90765,880,731,4,880175023
52750,655,87,3,887476943
34373,60,629,3,883327175
51530,97,169,5,884238887
19472,253,98,5,891628295
15737,299,294,2,877618584
22802,415,328,5,879439135
25634,186,1399,2,891718530
67597,145,118,3,875270764
10976,292,173,5,881103631
68162,931,678,3,891036247
97798,234,656,4,892079288
66080,355,1175,5,879486421
50930,472,122,3,875979153
73000,716,174,5,879795025
15288,49,294,1,888065702
86173,937,236,4,876769373
16376,359,24,3,886453354
197,293,1267,3,888906966
16522,128,1039,4,879967079
8360,374,685,4,880393307
12311,214,238,4,891544472
77808,592,680,1,882607690
2572,7,28,5,891352341
33128,181,1197,1,878962774
54576,500,1160,5,883865483
80815,696,286,5,886403578
82922,843,144,3,879444711
95678,806,234,4,882388036
52512,536,136,4,882359780
54444,221,227,3,875247522
43636,153,182,5,881371198
98655,186,295,2,879023390
5053,95,173,5,879198547
6000,58,8,4,884304955
8833,279,490,3,890282225
7282,276,746,4,874791806
96109,659,155,3,891386540
33049,405,1517,1,885547735
31239,30,172,4,875060742
24368,472,318,5,892791017
66971,788,661,5,880868473
42268,296,186,3,884199624
31337,567,1019,5,882425874
86977,788,117,4,880869014
8935,374,476,2,880394138
69650,804,566,4,879444820
9265,139,458,4,879538578
48908,457,176,5,882397542
90668,908,79,4,879722850
62784,79,1,4,891271870
96817,374,117,5,880392846
52170,630,100,3,885666592
86456,881,182,3,876538571
77144,896,696,1,887235027
25545,454,404,3,888267590
39839,380,60,4,885478292
87075,806,143,5,882390296
44759,405,1271,2,885547506
16743,416,768,3,893210187
53122,608,28,4,880405484
66529,796,321,2,892611871
38867,594,14,4,874781173
41849,460,1,2,882911203
33504,92,222,4,886440557
82716,892,192,5,886608473
59979,542,959,3,886532971
81108,796,356,4,893194646
19649,345,272,5,884900426
2841,201,326,2,884111095
47615,416,172,5,893213796
31611,208,310,4,883108105
71014,919,268,3,875920245
98147,817,405,3,874815947
13653,405,647,1,885546069
19762,64,157,4,879365491
67844,738,203,3,892958137
10803,116,1089,2,876453376
78350,751,559,4,889298622
66606,868,427,4,877103679
36162,554,274,3,876232317
47484,666,209,4,880139205
15779,305,289,4,886308064
16238,429,1016,4,882386217
81629,893,151,4,874829427
50718,766,487,3,891309090
62713,894,333,4,879896756
12716,216,1161,4,881432609
77041,592,276,5,882608401
65648,773,260,2,888538348
26248,178,238,4,882826577
40146,300,409,4,875650329
69403,918,645,4,891988090
50774,554,111,4,876550526
37217,279,1132,1,892864828
26305,354,753,5,891217482
70425,682,769,2,888522951
82431,756,8,4,874827755
75393,503,484,4,880472188
42243,125,393,4,879455241
30867,489,330,4,891445277
26395,60,1050,3,883327923
64712,815,418,4,878695744
47158,728,282,4,879443291
46883,472,240,4,875979187
13876,290,54,3,880475218
89419,854,1011,2,882813047
63119,892,441,3,886610267
89149,655,1136,2,887427568
87326,5,448,2,875720692
2723,307,100,3,879206424
86273,916,483,5,880844419
45464,330,283,5,876544432
62493,472,796,4,875981595
94503,825,252,5,880757103
77297,758,28,4,881975990
37642,642,38,4,885843141
64925,833,186,1,875133458
40265,488,238,1,891375965
1084,11,425,4,891904300
73276,297,181,4,875410178
75757,727,471,3,883709188
64731,409,357,5,881107410
79798,905,742,4,884983888
60045,851,68,3,875731722
24245,373,136,4,877099091
79621,915,321,3,891030002
61405,790,849,4,885157205
58962,475,127,4,891627857
53254,777,690,4,875979137
27008,519,352,5,883250148
51981,608,319,4,880402983
30016,244,246,5,880604302
61561,363,1215,1,891498920
93928,790,328,3,884461023
10005,181,1087,1,878962496
11072,183,720,4,892323453
81199,883,724,4,891696689
19,234,1184,2,892079237
14925,316,521,5,880854395
70661,499,166,5,885599334
73679,730,237,3,880310233
26451,405,776,1,885549094
15223,222,385,4,878183924
76069,641,969,4,879370259
23856,145,300,3,875269755
39747,450,1286,3,882377479
63754,880,118,3,880167551
35309,286,336,5,884069544
34012,524,898,4,884701702
95551,721,209,3,877150031
33255,38,418,5,892431026
64581,916,467,3,880844420
60759,747,430,4,888639437
81057,894,315,4,885428012
34361,314,66,5,877887763
71553,671,566,4,884035303
72451,603,222,4,891955922
81485,643,568,4,891447663
3363,75,1017,5,884050502
33473,328,272,5,888641556
49099,496,186,4,876065558
11827,28,678,2,882826550
28836,271,570,3,885849742
61246,703,9,2,875242814
61768,201,268,4,884110637
975,60,162,4,883327734
88148,557,305,3,881179268
31123,413,250,3,879969674
86361,898,1296,4,888294942
1956,301,202,5,882076211
10462,11,100,4,891902718
80497,733,1338,4,879536608
82060,882,56,4,879865307
46044,707,154,3,886286742
32689,532,66,5,893118712
76324,650,417,3,891387591
20715,60,593,5,883326185
95699,776,179,4,891628678
77614,847,96,4,878940301
84055,891,100,5,891638433
93942,383,188,5,891192949
11141,163,234,3,891220137
80226,671,174,5,884035685
25275,276,415,3,874793062
32171,501,406,3,883348656
39352,326,216,2,879876235
60846,568,530,3,877907782
54808,345,268,4,884900448
86924,896,810,1,887160958
32143,142,176,5,888640455
67302,863,1679,3,889289491
70316,588,98,1,890015324
14712,110,212,1,886988100
79274,703,748,3,875242281
8944,103,527,5,880416238
75560,899,239,3,884121946
58792,715,179,4,875963596
51601,405,384,3,885547605
22421,222,679,2,881059678
65994,896,546,2,887160938
89020,883,414,3,891694431
80215,586,576,3,884062671
77912,534,1215,3,877808120
19458,274,164,5,878946644
81344,797,336,2,879439136
58007,291,772,4,874868169
92160,666,566,3,880314500
57869,492,1147,1,879969670
3157,33,307,3,891964148
39184,59,618,4,888205956
56975,813,294,1,883752051
40531,615,127,5,879448399
2442,279,789,4,875306580
27001,437,794,4,880143243
72128,833,452,1,875224178
84085,829,408,4,891991300
92502,417,102,3,879648656
13575,1,254,1,878541392
80681,867,56,5,880078818
22662,103,1089,1,880420178
33695,506,581,2,874874850
98661,884,1073,4,876859138
85050,606,273,4,878143509
24312,223,866,4,891549945
63263,839,129,4,875751893
27160,230,568,3,880484567
77205,843,188,2,879444767
7202,153,678,2,881370935
77610,459,98,5,879564941
76033,328,121,4,885048266
38160,324,50,5,880575618
11872,244,181,4,880604302
34852,363,698,2,891495987
96243,913,22,5,881369920
96584,682,401,1,888522260
76728,899,204,4,884121683
9964,339,67,3,891035147
19635,193,722,3,889126402
45289,144,282,4,888104123
80675,836,322,2,885753639
3528,150,1,4,878746441
61925,472,161,5,875982149
48893,567,9,4,882426696
70663,653,429,3,878866679
95247,447,237,4,878854234
29588,488,186,4,891294108
58788,178,304,4,882823375
22374,393,172,5,887745883
61701,713,362,1,888882040
67268,435,687,2,884130834
39661,497,185,3,879361802
20890,295,386,4,879519308
58564,455,591,4,879109923
20054,7,99,5,891352557
82038,896,143,4,887158901
81615,96,196,4,884403057
64279,165,187,3,879526046
12245,95,185,3,879197886
25362,60,494,4,883326399
12761,145,1054,1,888398563
45780,524,709,5,884635171
31725,269,134,4,891448849
47787,184,223,4,889911195
49965,514,7,5,875309415
43245,299,202,4,889501325
6787,347,79,5,881653890
41846,450,421,4,887834823
64608,56,114,4,892683248
24436,340,88,5,884991584
62924,293,218,2,888906168
64691,894,328,4,879896466
96747,642,257,5,886131546
71072,816,288,4,891710724
48821,432,249,5,889416352
44630,552,286,4,879220564
35571,429,265,4,882386096
31077,219,258,5,889386635
57793,716,48,5,879795314
47052,618,44,4,891308791
11956,354,61,5,891218091
50969,734,662,3,891022704
87493,598,260,3,886711034
88766,320,358,4,884748485
65839,787,938,3,888979605
53814,459,16,2,879562939
51393,711,432,4,879992870
17014,363,679,4,891497277
24554,347,235,2,881653224
49692,103,487,4,880421001
71234,936,313,4,886831374
66379,29,1019,4,882821989
16431,276,551,3,874792767
88861,825,106,4,880756504
18809,394,552,3,881060176
14075,345,676,4,884991384
57106,551,202,4,892783177
62333,383,478,5,891193042
16389,159,117,5,880486047
12972,244,209,4,880605485
9989,316,197,4,880854227
12474,13,290,4,882141814
97395,435,84,2,884133757
4270,234,584,3,892333653
74920,933,173,3,874855020
14551,409,199,4,881107117
50988,619,302,4,885953600
93412,556,482,5,882136440
24892,435,174,5,884131627
55484,37,1027,3,880930072
73666,885,237,5,885715151
17416,233,923,4,877664010
1251,304,259,1,884967253
82848,828,86,3,891037047
50229,339,568,3,891035061
45756,207,242,4,890793823
104,216,144,4,880234639
80307,881,831,2,879052493
73797,406,513,5,879445378
13896,44,191,4,878347234
44966,463,268,4,877384940
14062,188,202,2,875073712
86134,881,1411,2,876539595
78551,741,22,5,891018303
19990,457,366,4,882549287
36646,608,789,3,880405971
78808,10,70,4,877891747
11865,61,331,2,891206126
99648,909,224,5,891920089
43696,94,317,5,885873653
23196,130,1034,2,876250833
14293,300,872,5,875650068
45057,648,385,5,884368130
75985,648,472,3,882211965
52049,393,472,3,887745199
73968,650,506,3,891385508
38785,572,1171,3,879449734
20561,450,495,4,882395052
43616,207,722,3,878191750
47406,707,1628,5,886287353
16124,73,81,5,888626415
70259,305,13,3,886323998
44553,709,219,4,879848120
52307,224,70,2,888103812
45523,346,211,4,874948475
69237,923,456,4,880388562
32745,553,646,4,879949251
88758,330,143,5,876546470
95375,643,1098,4,891447696
99670,846,98,4,883947819
96593,729,346,1,893286168
30528,501,298,4,883347950
26613,123,483,4,879873020
12001,46,181,4,883616254
49950,606,91,5,880926610
71380,42,826,3,881106419
59736,654,195,4,887864350
71645,7,592,5,891353652
71254,705,699,5,883427640
38853,222,929,1,881061213
3250,232,705,5,888549838
70075,922,290,4,891451277
41985,399,444,1,882350733
70793,665,196,4,884294026
25154,450,95,3,882395167
59596,332,1042,4,888360396
59755,791,286,3,879447907
25765,456,1267,4,881373756
26525,416,367,5,893212572
19052,183,294,3,891467280
7182,95,736,4,888954170
17811,387,561,3,886481800
33918,496,480,3,876065289
26105,435,154,4,884131434
77501,717,148,3,884642958
5512,41,486,4,890687305
22188,416,385,5,893213103
44198,664,469,3,876524474
99843,916,148,2,880843892
15520,378,194,4,880046100
56756,363,151,4,891497076
31673,449,273,4,879959003
93249,463,476,3,877385664
96948,416,17,2,886318084
81583,10,23,5,877886911
45462,561,223,4,885807235
54094,749,477,3,878848405
11125,385,1411,3,879447873
72243,557,289,4,880484992
57260,846,382,3,883948989
21456,472,931,2,883904681
81048,702,751,4,885767576
48487,405,1548,1,885547952
8958,239,654,5,889180747
35078,600,554,4,888451977
5017,303,398,1,879485372
7879,275,142,2,880315197
91121,903,684,3,891033828
40534,518,126,4,876823018
67551,425,12,5,878737791
92624,880,62,3,880168411
11096,325,510,4,891478180
11870,361,97,4,879440740
29598,542,746,4,886532838
90149,642,393,5,885605834
12339,381,694,4,892696929
89348,742,24,3,881335248
55988,450,117,4,882397373
48067,733,253,3,879535407
41331,322,303,3,887313611
27366,303,357,5,879466717
40939,374,248,1,880393191
44241,655,792,3,891585380
67874,408,327,5,889679982
59175,593,1012,3,877727961
15735,54,50,5,880931687
92755,846,787,4,883949335
39761,593,71,4,875661567
85479,624,3,3,879793436
79169,883,127,5,891717319
78193,399,526,3,882343171
85945,711,941,3,879994608
59522,653,380,3,880151984
84454,804,685,4,879443946
18138,334,476,3,891545540
86160,537,471,3,886030012
50848,81,284,3,876533894
23403,5,443,4,875720744
34924,238,286,5,883575683
52120,536,566,5,882360264
82348,627,1044,2,879530899
79435,650,177,2,891371061
31082,417,245,4,879649779
11816,261,988,3,890455190
42500,640,1016,3,886474538
13147,174,1230,1,886515210
23739,405,50,5,885544947
5606,92,132,3,875812211
81425,880,49,3,880174858
30360,334,1312,4,891628832
69347,645,558,4,892053429
30322,455,174,4,879111763
58759,841,331,5,889066999
69820,942,539,3,891282673
7942,100,691,4,891375260
82987,823,79,4,878439038
43117,640,336,3,886353894
62209,782,989,3,891498267
36087,496,378,1,876066794
80792,450,1297,4,882812635
85413,588,552,1,890031021
32794,455,42,2,879110767
68054,896,182,4,887157924
13820,92,184,3,877383934
57806,758,221,3,881976335
31087,48,185,4,879434819
41145,326,229,3,879876941
45143,683,286,2,893282977
43804,682,1089,2,888518871
37653,626,288,3,878771243
42126,234,504,4,892078485
3352,276,429,5,874790972
71336,886,231,2,876032247
31293,59,168,5,888204641
60900,829,153,4,887584684
46513,727,441,2,883711924
16539,7,495,5,891351328
19517,390,289,3,879693677
20654,456,210,3,881374849
88843,754,127,4,879451420
42212,393,1181,3,889731064
94148,932,836,5,891250142
91039,513,121,5,885062602
93055,686,23,5,879547177
28152,498,1426,3,881959103
44404,288,136,5,886374316
44481,537,64,3,886030707
56136,152,775,4,884018798
1544,234,571,2,892318158
13773,393,294,4,887742145
58335,788,125,3,880870335
27631,207,524,4,878104569
24715,166,294,3,886397596
51109,786,276,1,882841875
9817,134,339,2,891732507
56320,740,938,1,879522906
76192,859,535,5,885774867
67866,600,232,3,888451839
19936,318,69,5,884496572
81747,921,240,1,879379621
64940,884,1214,1,876860434
7668,297,79,3,875239125
69696,804,89,4,879441524
87459,719,468,3,879361023
23442,13,462,5,882140487
98327,890,229,2,882405059
6987,223,717,1,891550470
90071,848,197,5,887038021
42771,600,89,5,888451492
41905,305,282,3,886323806
60634,852,546,4,891037245
71452,618,62,2,891309697
56305,823,97,5,878439113
78274,279,269,4,892865492
40370,506,147,3,888848342
83562,643,55,4,891448218
52643,741,1074,2,891457395
70453,416,164,5,893214041
25108,268,4,4,875309829
28065,427,1265,5,879701253
9128,69,748,2,882027304
10955,292,654,5,881105481
42609,334,20,4,891544867
17515,92,248,4,886442565
84881,165,432,5,879526046
96602,756,1652,1,874828198
30720,198,411,1,884206659
52583,474,356,5,887928793
92508,840,650,4,891209364
95125,543,14,4,876896210
52699,222,742,5,877563597
63050,889,886,3,880176666
16273,94,1028,2,891723395
37317,621,876,2,883799203
2021,92,219,4,875654888
60677,184,272,4,889907301
38097,527,543,4,879455740
79870,906,125,4,879435365
62318,643,98,3,891446688
99513,57,121,4,883697432
68810,374,273,2,880392747
57881,334,607,3,891546206
71866,881,826,1,879052109
12544,299,702,4,889502159
91892,889,514,1,880178158
10829,356,748,4,891406500
23001,435,226,4,884133161
98690,95,386,2,880572356
94027,814,184,3,885411073
99737,327,498,4,887819860
85844,933,392,3,874854652
6436,264,516,5,886123655
99038,933,88,3,874854696
8453,269,177,5,891449214
24800,327,85,2,887819507
10159,305,178,4,886322966
24659,246,238,5,884921429
65088,399,845,3,882340719
68032,707,1120,4,880060974
26889,474,496,4,887923708
32787,53,1087,4,879443329
96173,934,650,4,891195503
78076,407,154,5,875116964
42564,158,455,4,880132772
79180,892,1454,3,886610267
11744,389,1530,2,880088753
77726,899,658,2,884121911
13982,13,847,4,882139937
19692,208,186,4,883108518
48134,721,259,3,877137527
2422,52,1086,4,882922562
68753,320,625,4,884751439
9815,331,653,3,877196173
3498,144,1147,4,888105587
76667,782,251,3,891500109
1446,85,13,3,879452866
9188,54,147,5,880935959
29122,271,441,3,885849648
41727,286,1502,2,877535499
45533,326,161,3,879875873
70041,514,272,4,885180603
14949,90,517,3,891384789
99047,916,1119,3,880845505
758,262,28,3,879792220
16097,251,476,2,886272407
76794,899,238,2,884121424
39585,601,127,4,876346810
47004,514,342,1,885180909
93337,788,65,4,880869584
67546,935,471,4,884472352
28717,406,4,2,880131792
89754,451,1038,1,879012889
5236,306,476,3,876504679
